0;0;0;0;sea;false;ocean;0
808;159;177;117;land;true;urban;1
809;188;73;125;land;true;forest;1
810;126;56;175;land;false;mountain;1
811;184;30;90;land;true;desert;1
812;1;10;226;land;true;plains;1
813;32;179;222;land;false;mountain;1
814;179;93;154;land;true;forest;1
815;248;164;203;land;false;hills;1
816;79;18;162;land;true;forest;1
817;25;162;117;land;false;hills;1
818;117;201;143;land;false;mountain;1
819;197;125;99;land;false;mountain;1
820;13;186;222;land;false;hills;1
821;16;205;33;land;false;desert;1
822;68;237;134;land;false;forest;1
823;155;227;88;land;false;hills;1
824;138;157;202;land;false;forest;1
825;164;19;111;land;false;hills;1
826;195;136;173;land;false;forest;1
827;108;13;93;land;false;plains;1
828;241;11;182;land;false;plains;1
829;27;109;33;land;false;plains;1
830;248;111;58;land;false;hills;1
831;130;39;210;land;false;forest;1
832;93;230;61;land;false;jungle;1
833;118;154;202;land;true;plains;1
834;67;84;148;land;false;desert;1
835;32;62;26;land;false;desert;1
836;56;1;102;land;false;mountain;1
837;92;107;199;land;true;urban;1
838;199;22;158;land;false;urban;1
839;52;159;76;land;false;plains;1
840;18;244;221;land;false;mountain;1
841;218;168;92;land;false;mountain;1
842;66;48;76;land;true;desert;1
843;141;192;180;land;true;forest;1
844;29;186;157;land;false;jungle;1
845;134;159;28;land;false;hills;1
846;183;189;63;land;false;desert;1
847;133;246;187;land;false;mountain;1
848;85;252;71;land;false;mountain;1
849;252;250;217;land;false;desert;1
850;201;99;98;land;false;hills;1
851;251;233;205;land;false;urban;1
852;90;242;83;land;true;plains;1
853;9;141;248;land;false;mountain;1
854;115;1;216;land;true;forest;1
855;72;41;156;land;true;plains;1
856;195;80;198;land;false;mountain;1
857;166;9;27;land;false;mountain;1
858;188;47;149;land;false;jungle;1
859;124;170;157;land;true;mountain;1
860;159;193;45;land;false;desert;1
861;177;37;9;land;true;forest;1
862;69;92;137;land;true;jungle;1
863;83;254;178;land;false;jungle;1
864;245;53;28;land;false;plains;1
865;73;90;221;land;true;forest;1
866;20;105;72;land;false;desert;1
867;254;189;222;land;false;jungle;1
868;19;120;195;land;false;desert;1
869;173;239;3;land;false;mountain;1
870;24;185;182;land;false;forest;1
871;128;119;211;land;false;urban;1
872;37;61;73;land;false;forest;1
873;112;35;110;land;false;hills;1
874;114;118;19;land;false;jungle;1
875;94;109;242;land;false;plains;1
876;243;124;195;land;false;jungle;1
877;16;201;228;land;false;jungle;1
878;231;194;80;land;true;hills;1
879;93;81;155;land;true;urban;1
880;224;223;136;land;false;mountain;1
881;168;247;111;land;false;mountain;1
882;32;162;217;land;false;mountain;1
883;67;166;112;land;false;plains;1
884;193;111;255;land;true;forest;1
885;173;187;97;land;true;marsh;1
886;116;33;75;land;true;plains;1
887;243;167;97;land;true;plains;1
888;113;23;134;land;false;mountain;1
889;59;237;26;land;false;plains;1
890;180;216;136;land;false;plains;1
891;225;27;19;land;false;plains;1
892;21;83;222;land;true;plains;1
893;206;179;172;land;false;plains;1
894;51;144;219;land;false;mountain;1
895;48;89;181;land;true;plains;1
896;218;201;217;land;false;urban;1
897;187;15;149;land;false;desert;1
898;184;16;153;land;false;mountain;1
899;94;143;68;land;true;desert;1
900;44;133;54;land;false;mountain;1
901;83;11;42;land;true;forest;1
902;78;106;50;land;false;jungle;1
903;4;104;2;land;false;urban;1
904;100;143;255;land;false;mountain;1
905;4;188;173;land;false;hills;1
906;207;232;214;land;true;plains;1
907;209;95;236;land;false;desert;1
908;187;110;190;land;true;desert;1
909;71;105;132;land;false;mountain;1
910;148;142;43;land;false;plains;1
911;113;243;114;land;true;plains;1
912;29;74;27;land;false;plains;1
913;2;186;60;land;false;forest;1
914;140;135;184;land;false;plains;1
915;41;33;139;land;false;jungle;1
916;251;153;1;land;false;plains;1
917;64;248;83;land;false;desert;1
918;45;22;177;land;false;mountain;1
919;151;18;121;land;true;jungle;1
920;169;162;69;land;false;plains;1
921;148;149;121;land;false;jungle;1
922;118;50;136;land;false;desert;1
923;223;235;40;land;false;plains;1
924;18;229;4;land;false;mountain;1
925;75;229;106;land;false;mountain;1
926;219;235;142;land;false;mountain;1
927;59;38;139;land;false;plains;1
928;134;158;91;land;false;plains;1
929;255;234;92;land;false;hills;1
930;4;239;165;land;true;jungle;1
931;254;184;17;land;true;jungle;1
932;85;254;255;land;true;plains;1
933;46;85;146;land;false;plains;1
934;194;141;101;land;true;forest;1
935;21;154;154;land;false;jungle;1
936;173;211;122;land;false;hills;1
937;37;46;48;land;false;mountain;1
938;126;133;149;land;false;plains;1
939;106;40;30;land;true;plains;1
940;185;20;6;land;false;plains;1
941;46;163;114;land;true;forest;1
942;184;94;222;land;false;plains;1
943;9;101;112;land;true;plains;1
944;230;100;126;land;false;plains;1
945;205;182;103;land;false;plains;1
946;169;157;57;land;true;forest;1
947;66;122;23;land;true;plains;1
948;166;98;56;land;false;plains;1
949;157;6;131;land;false;jungle;1
950;110;247;153;land;true;plains;1
951;76;197;47;land;false;jungle;1
952;208;0;219;land;false;mountain;1
953;4;225;126;land;true;forest;1
954;79;194;74;land;true;jungle;1
955;235;66;47;land;false;plains;1
956;79;46;23;land;false;mountain;1
957;151;13;221;land;false;mountain;1
958;160;194;95;land;false;jungle;1
959;223;30;67;land;false;jungle;1
960;188;195;197;land;false;urban;1
961;229;63;6;land;false;plains;1
962;35;145;6;land;false;jungle;1
963;202;36;43;land;false;urban;1
964;113;90;114;land;false;desert;1
965;135;237;3;land;true;plains;1
966;149;94;117;land;false;desert;1
967;79;219;211;land;false;desert;1
968;233;37;4;land;false;urban;1
969;61;237;23;land;true;urban;1
970;24;212;135;land;false;forest;1
971;205;151;82;land;false;urban;1
972;88;73;172;land;true;plains;1
973;92;128;92;land;false;jungle;1
974;166;240;78;land;false;plains;1
975;125;82;124;land;false;desert;1
976;115;70;116;land;false;desert;1
977;245;40;61;land;false;urban;1
978;160;119;171;land;true;plains;1
979;157;174;132;land;false;plains;1
980;36;44;197;land;false;mountain;1
981;158;178;73;land;false;desert;1
982;21;183;22;land;false;plains;1
983;11;231;58;land;false;plains;1
984;186;25;158;land;false;desert;1
985;234;253;172;land;true;jungle;1
986;193;124;149;land;false;plains;1
987;153;154;137;land;false;hills;1
988;90;195;201;land;false;desert;1
989;114;178;53;land;false;plains;1
990;106;237;124;land;false;forest;1
991;18;19;220;land;false;plains;1
992;100;211;117;land;false;mountain;1
993;113;111;61;land;false;forest;1
994;201;199;67;land;false;mountain;1
995;251;12;8;land;true;plains;1
996;57;127;2;land;false;forest;1
997;167;91;174;land;true;urban;1
998;10;13;247;land;false;plains;1
999;112;143;113;land;true;plains;1
1000;220;157;33;land;true;plains;1
1001;240;176;235;land;false;hills;1
1002;45;173;141;land;false;marsh;1
1003;173;83;122;land;false;desert;1
1004;46;235;117;land;true;marsh;1
1005;118;137;142;land;false;jungle;1
1006;126;200;220;land;false;plains;1
1007;94;184;192;land;true;desert;1
1008;134;215;101;land;true;jungle;1
1009;47;117;220;land;false;plains;1
1010;48;250;101;land;true;plains;1
1011;207;87;91;land;false;desert;1
1012;200;8;203;land;false;desert;1
1013;113;193;131;land;false;mountain;1
1014;84;227;68;land;false;plains;1
1015;216;244;98;land;false;plains;1
1016;4;243;105;land;false;desert;1
1017;29;151;250;land;true;urban;1
1018;169;120;44;land;false;hills;1
1019;136;37;53;land;false;mountain;1
1020;137;17;220;land;false;forest;1
1021;255;243;147;land;false;desert;1
1022;36;110;38;land;false;forest;1
1023;161;205;14;land;false;hills;1
1024;240;6;48;land;false;plains;1
1025;125;2;142;land;false;plains;1
1026;173;240;23;land;true;plains;1
1027;236;60;135;land;false;jungle;1
1028;157;103;98;land;false;mountain;1
1029;120;110;210;land;false;desert;1
1030;26;56;87;land;false;mountain;1
1031;151;240;157;land;false;desert;1
1032;239;190;193;land;true;jungle;1
1033;216;241;211;land;false;hills;1
1034;44;13;170;land;true;plains;1
1035;235;141;196;land;false;mountain;1
1036;223;20;31;land;false;plains;1
1037;111;85;162;land;false;forest;1
1038;150;86;80;land;false;plains;1
1039;159;1;71;land;false;jungle;1
1040;183;75;82;land;true;marsh;1
1041;33;48;25;land;true;plains;1
1042;203;63;167;land;false;plains;1
1043;20;66;121;land;false;urban;1
1044;251;67;192;land;false;mountain;1
1045;171;254;254;land;false;desert;1
1046;43;199;222;land;true;desert;1
1047;218;186;199;land;true;plains;1
1048;83;101;150;land;false;plains;1
1049;204;251;183;land;false;forest;1
1050;76;113;134;land;false;hills;1
1051;13;108;47;land;false;desert;1
1052;172;252;199;land;true;plains;1
1053;212;178;164;land;false;plains;1
1054;236;147;228;land;true;plains;1
1055;14;215;6;land;false;plains;1
1056;233;84;132;land;false;urban;1
1057;91;120;245;land;false;hills;1
1058;253;96;245;land;true;forest;1
1059;63;126;243;land;true;urban;1
1060;108;53;219;land;false;plains;1
1061;192;252;161;land;false;mountain;1
1062;148;2;15;land;true;plains;1
1063;162;80;159;land;true;urban;1
1064;23;31;224;land;false;desert;1
1065;113;36;157;land;true;desert;1
1066;114;216;175;land;true;plains;1
1067;162;183;124;land;false;hills;1
1068;117;50;249;land;false;jungle;1
1069;204;43;221;land;false;plains;1
1070;88;89;94;land;false;desert;1
1071;37;21;60;land;true;urban;1
1072;166;34;31;land;false;plains;1
1073;201;104;132;land;false;forest;1
1074;156;29;52;land;false;plains;1
1075;214;218;88;land;false;mountain;1
1076;60;146;151;land;true;forest;1
1077;70;191;43;land;false;urban;1
1078;151;77;87;land;false;plains;1
1079;81;166;64;land;false;plains;1
1080;239;107;29;land;false;plains;1
1081;116;228;3;land;false;desert;1
1082;75;208;201;land;false;plains;1
1083;120;124;152;land;false;jungle;1
1084;121;127;58;land;true;plains;1
1085;214;180;245;land;true;plains;1
1086;5;144;191;land;true;urban;1
1087;209;7;225;land;false;hills;1
1088;151;213;76;land;false;mountain;1
1089;200;175;146;land;false;plains;1
1090;38;154;182;land;false;desert;1
1091;248;151;105;land;false;desert;1
1092;34;148;165;land;false;plains;1
1093;100;47;169;land;false;desert;1
1094;245;50;26;land;true;desert;1
1095;76;185;100;land;false;mountain;1
1096;51;39;110;land;false;desert;1
1097;12;35;182;land;false;desert;1
1098;107;185;93;land;true;plains;1
1099;240;113;95;land;false;mountain;1
1100;60;96;221;land;false;plains;1
1101;120;165;202;land;true;urban;1
1102;123;58;67;land;false;desert;1
1103;78;5;109;land;true;mountain;1
1104;92;80;76;land;true;urban;1
1105;148;177;132;land;true;forest;1
1106;119;178;193;land;false;mountain;1
1107;250;166;2;land;false;plains;1
1108;85;211;158;land;false;desert;1
1109;97;233;135;land;false;plains;1
1110;200;26;58;land;false;forest;1
1111;88;153;96;land;true;urban;1
1112;254;78;195;land;true;forest;1
1113;160;216;40;land;true;mountain;1
1114;16;3;141;land;false;mountain;1
1115;20;122;245;land;true;desert;1
1116;203;35;250;land;false;jungle;1
1117;45;61;6;land;false;plains;1
1118;21;222;190;land;true;plains;1
1119;212;106;201;land;true;plains;1
1120;236;188;62;land;true;plains;1
1121;157;243;168;land;true;forest;1
1122;70;35;112;land;true;desert;1
1123;239;171;205;land;false;hills;1
1124;163;109;187;land;false;plains;1
1125;149;21;43;land;false;hills;1
1126;124;118;204;land;false;jungle;1
1127;251;138;179;land;false;mountain;1
1128;200;24;21;land;false;mountain;1
1129;206;133;52;land;true;forest;1
1130;171;59;82;land;false;hills;1
1131;60;148;30;land;false;jungle;1
1132;249;176;139;land;false;mountain;1
1133;158;24;202;land;false;mountain;1
1134;125;22;200;land;false;jungle;1
1135;32;228;238;land;true;hills;1
1136;100;53;105;land;false;mountain;1
1137;240;76;185;land;true;jungle;1
1138;112;190;134;land;false;mountain;1
1139;1;68;99;land;false;desert;1
1140;101;222;245;land;true;urban;1
1141;21;223;93;land;false;desert;1
1142;240;28;47;land;true;urban;1
1143;155;28;252;land;true;urban;1
1144;137;213;197;land;false;desert;1
1145;56;170;150;land;true;plains;1
1146;41;62;82;land;false;plains;1
1147;7;156;96;land;false;hills;1
1148;197;94;237;land;false;desert;1
1149;92;164;114;land;false;plains;1
1150;146;128;109;land;false;plains;1
1151;240;59;190;land;true;plains;1
1152;139;142;217;land;false;desert;1
1153;208;140;98;land;true;plains;1
1154;138;198;184;land;false;forest;1
1155;244;87;33;land;false;plains;1
1156;153;145;105;land;false;mountain;1
1157;54;245;236;land;false;mountain;1
1158;121;253;124;land;true;plains;1
1159;186;70;188;land;false;urban;1
1160;180;167;187;land;false;plains;1
1161;190;202;145;land;false;plains;1
1162;206;39;182;land;true;jungle;1
1163;93;179;204;land;false;mountain;1
1164;132;17;7;land;true;plains;1
1165;88;83;79;land;false;mountain;1
1166;68;58;169;land;false;desert;1
1167;85;41;209;land;false;forest;1
1168;117;83;142;land;true;jungle;1
1169;42;33;164;land;false;forest;1
1170;244;8;219;land;false;mountain;1
1171;175;154;27;land;false;desert;1
1172;180;43;12;land;true;plains;1
1173;225;196;155;land;false;forest;1
1174;84;32;160;land;false;mountain;1
1175;231;143;100;land;false;plains;1
1176;105;178;185;land;false;forest;1
1177;133;226;129;land;false;urban;1
1178;139;9;31;land;false;jungle;1
1179;92;179;123;land;false;jungle;1
1180;201;17;247;land;true;desert;1
1181;74;117;105;land;false;desert;1
1182;133;124;139;land;false;mountain;1
1183;78;87;111;land;false;mountain;1
1184;11;132;174;land;false;plains;1
1185;139;242;71;land;false;mountain;1
1186;217;102;35;land;true;forest;1
1187;95;86;6;land;false;hills;1
1188;128;186;215;land;false;mountain;1
1189;92;108;157;land;true;jungle;1
1190;112;221;115;land;true;urban;1
1191;31;200;255;land;false;plains;1
1192;219;242;59;land;true;plains;1
1193;216;80;164;land;false;plains;1
1194;72;76;168;land;false;mountain;1
1195;136;190;112;land;true;urban;1
1196;94;73;254;land;false;plains;1
1197;136;119;229;land;false;jungle;1
1198;5;134;136;land;false;desert;1
1199;158;10;254;land;true;forest;1
1200;4;2;140;land;false;plains;1
1201;26;16;56;land;true;urban;1
1202;93;95;214;land;false;plains;1
1203;23;71;168;land;false;forest;1
1204;222;185;172;land;true;forest;1
1205;135;158;57;land;true;urban;1
1206;211;92;167;land;true;jungle;1
1207;43;101;70;land;true;plains;1
1208;222;0;197;land;false;plains;1
1209;137;69;235;land;false;mountain;1
1210;2;122;91;land;false;desert;1
1211;215;255;188;land;false;plains;1
1212;202;16;163;land;false;mountain;1
1213;106;245;215;land;false;plains;1
1214;229;254;209;land;false;plains;1
1215;93;144;46;land;false;plains;1
1216;183;253;81;land;false;mountain;1
1217;246;193;31;land;false;plains;1
1218;138;238;177;land;false;mountain;1
1219;66;207;134;land;false;plains;1
1220;93;220;156;land;false;mountain;1
1221;231;64;189;land;false;forest;1
1222;35;81;200;land;true;marsh;1
1223;224;33;106;land;false;plains;1
1224;159;181;167;land;false;desert;1
1225;91;155;159;land;false;plains;1
1226;77;78;133;land;false;plains;1
1227;13;229;122;land;false;urban;1
1228;80;213;219;land;false;plains;1
1229;213;22;33;land;false;desert;1
1230;141;59;77;land;true;mountain;1
1231;181;74;66;land;false;plains;1
1232;51;19;123;land;false;plains;1
1233;209;187;200;land;true;urban;1
1234;80;8;241;land;false;plains;1
1235;169;196;117;land;true;hills;1
1236;158;22;128;land;false;plains;1
1237;203;139;185;land;false;desert;1
1238;27;33;4;land;false;forest;1
1239;91;3;207;land;false;mountain;1
1240;63;77;128;land;false;hills;1
1241;126;10;217;land;false;jungle;1
1242;170;232;173;land;true;plains;1
1243;62;20;74;land;false;hills;1
1244;237;6;29;land;true;urban;1
1245;23;63;210;land;false;plains;1
1246;172;119;216;land;true;hills;1
1247;1;104;13;land;true;plains;1
1248;139;227;23;land;false;mountain;1
1249;110;146;138;land;false;plains;1
1250;30;241;12;land;false;plains;1
1251;240;104;59;land;false;jungle;1
1252;239;14;5;land;true;forest;1
1253;254;61;73;land;false;plains;1
1254;71;53;53;land;false;desert;1
1255;54;70;141;land;false;plains;1
1256;122;139;170;land;true;plains;1
1257;110;204;5;land;true;marsh;1
1258;62;129;98;land;true;jungle;1
1259;250;135;58;land;true;plains;1
1260;235;218;107;land;false;urban;1
1261;207;251;97;land;false;jungle;1
1262;168;17;170;land;false;desert;1
1263;206;40;157;land;true;forest;1
1264;166;188;221;land;false;desert;1
1265;244;33;104;land;false;plains;1
1266;186;135;210;land;false;desert;1
1267;172;21;197;land;false;mountain;1
1268;81;60;179;land;false;desert;1
1269;28;68;68;land;false;marsh;1
1270;186;197;215;land;false;jungle;1
1271;37;103;52;land;true;plains;1
1272;168;120;36;land;false;plains;1
1273;82;225;195;land;false;mountain;1
1274;240;163;102;land;false;hills;1
1275;255;91;158;land;false;plains;1
1276;20;140;25;land;false;plains;1
1277;198;40;198;land;false;desert;1
1278;196;152;25;land;false;mountain;1
1279;70;150;185;land;true;plains;1
1280;12;196;93;land;false;forest;1
1281;24;16;207;land;false;plains;1
1282;82;87;246;land;true;plains;1
1283;31;30;194;land;false;desert;1
1284;233;109;235;land;false;desert;1
1285;148;101;102;land;false;mountain;1
1286;27;33;120;land;false;mountain;1
1287;126;248;117;land;false;mountain;1
1288;59;72;12;land;true;plains;1
1289;89;150;163;land;false;desert;1
1290;157;143;131;land;false;plains;1
1291;149;167;249;land;false;mountain;1
1292;192;203;47;land;false;desert;1
1293;127;202;141;land;true;jungle;1
1294;234;76;244;land;false;jungle;1
1295;109;240;149;land;false;jungle;1
